,0,1,2,3,4,5
3835,유익,-2.7398903494926295e-06,3,4,383792,378909
3836,전화망,7.81673406428482e-06,3,0,383792,378909
3837,실세계,1.563346812856964e-05,6,0,383792,378909
3838,귓바퀴,5.2111560428565474e-06,2,0,383792,378909
3839,점포,1.3027890107141369e-05,5,0,383792,378909
3840,함의,2.6055780214282737e-06,1,0,383792,378909
3841,한도,2.571999939412185e-06,2,1,383792,378909
3842,수차,2.6055780214282737e-06,1,0,383792,378909
3843,협착증,2.6055780214282737e-06,1,0,383792,378909
3844,찻집,5.2111560428565474e-06,2,0,383792,378909
3845,주택,2.0347506271547607e-06,18,17,383792,378909
3846,기억,0.0017346434006309086,686,20,383792,378909
3847,매,3.513496901935229e-05,54,40,383792,378909
3848,일정량,-1.5868514702682264e-05,1,7,383792,378909
3849,해관,2.6055780214282737e-06,1,0,383792,378909
3850,스스로,4.676609205764457e-05,22,4,383792,378909
3851,목포,7.81673406428482e-06,3,0,383792,378909
3852,모듈러,2.6055780214282737e-06,1,0,383792,378909
3853,독,-1.1966903858453198e-05,42,46,383792,378909
3854,필,-0.00011632433704364849,6,50,383792,378909
3855,특성화,-5.3118902889048136e-06,1,3,383792,378909
3856,단체,0.00010422312085713095,40,0,383792,378909
3857,배출량,5.177577960840458e-06,3,1,383792,378909
3858,고려,0.00015061985401259852,73,15,383792,378909
3859,저장기,1.028799975764874e-05,8,4,383792,378909
3860,어린이집,5.2111560428565474e-06,2,0,383792,378909
3861,요일,2.571999939412185e-06,2,1,383792,378909
3862,비접촉,0.00010666080846847877,46,5,383792,378909
3863,백업,2.3705314473156517e-06,8,7,383792,378909
3864,응답자,5.2111560428565474e-06,2,0,383792,378909
3865,정상적,6.503871628965858e-05,28,3,383792,378909
3866,원,-0.0001500088952059462,66,122,383792,378909
3867,입주,1.3027890107141369e-05,5,0,383792,378909
3868,비평,1.0422312085713095e-05,4,0,383792,378909
3869,융기부,2.4376876113478286e-06,6,5,383792,378909
3870,손끝,-6.71561640321777e-08,2,2,383792,378909
3871,탈,-6.701982312860783e-05,31,56,383792,378909
3872,비프,5.2111560428565474e-06,2,0,383792,378909
3873,등산로,5.2111560428565474e-06,2,0,383792,378909
3874,벤드,2.3450202192854464e-05,9,0,383792,378909
3875,순위자,5.2111560428565474e-06,2,0,383792,378909
3876,파노라마,2.866135823571101e-05,11,0,383792,378909
3877,제곱,1.3027890107141369e-05,5,0,383792,378909
3878,단과,4.7746409766473885e-06,15,13,383792,378909
3879,취미,5.2111560428565474e-06,2,0,383792,378909
3880,정도,0.0003896614703436779,185,35,383792,378909
3881,중앙값,5.2111560428565474e-06,2,0,383792,378909
3882,간암,1.0422312085713095e-05,4,0,383792,378909
3883,전지,-0.00027727928127173855,5,110,383792,378909
3884,과년도,2.6055780214282737e-06,1,0,383792,378909
3885,트랜지스터,-0.0003755996187395017,25,167,383792,378909
3886,회로망,-3.357808201608885e-08,1,1,383792,378909
3887,소등,-7.951046392349176e-06,1,4,383792,378909
3888,부의,-0.0014421479120208225,192,736,383792,378909
3889,간과,2.6055780214282737e-06,1,0,383792,378909
3890,목록,2.084462417142619e-05,8,0,383792,378909
3891,봉사,2.6055780214282737e-06,1,0,383792,378909
3892,방로,5.2111560428565474e-06,2,0,383792,378909
3893,사가,2.0777468007394013e-05,10,2,383792,378909
3894,소비재,7.81673406428482e-06,3,0,383792,378909
3895,체부,5.14399987882437e-06,4,2,383792,378909
3896,건강,0.009663350163673113,3731,22,383792,378909
3897,딥,2.3369533652995633e-06,9,8,383792,378909
3898,허위,2.6055780214282737e-06,1,0,383792,378909
3899,우징,1.2994312025125279e-05,6,1,383792,378909
3900,선원,5.2111560428565474e-06,2,0,383792,378909
3901,머리카락,7.81673406428482e-06,3,0,383792,378909
3902,수유,1.3027890107141369e-05,5,0,383792,378909
3903,임계,3.230049203907314e-06,61,59,383792,378909
3904,피커,7.81673406428482e-06,3,0,383792,378909
3905,화제,-4.226007573712589e-05,1,17,383792,378909
3906,기준선,5.2111560428565474e-06,2,0,383792,378909
3907,파생,2.6055780214282737e-06,1,0,383792,378909
3908,개념,-7.984624474365265e-06,2,5,383792,378909
3909,직관적,1.813831190394965e-05,10,3,383792,378909
3910,반면,-1.3330092845286168e-05,4,9,383792,378909
3911,효율성,-2.388671725906362e-05,4,13,383792,378909
3912,통,-0.0003995534921625975,31,182,383792,378909
3913,벡터,0.00010398807428301832,47,7,383792,378909
3914,도선,1.3027890107141369e-05,5,0,383792,378909
3915,거치,-0.00019837322282453634,13,88,383792,378909
3916,운송,-5.281670015090334e-05,1,21,383792,378909
3917,고대역,5.2111560428565474e-06,2,0,383792,378909
3918,축성,2.6055780214282737e-06,1,0,383792,378909
3919,요망,2.504843775380007e-06,4,3,383792,378909
3920,초과,-9.45866170336146e-05,66,101,383792,378909
3921,정량,-3.975523196174588e-05,5,20,383792,378909
3922,웨이퍼,2.504843775380007e-06,4,3,383792,378909
3923,기획,2.6055780214282737e-06,1,0,383792,378909
3924,쌍방,7.749577900252644e-06,5,2,383792,378909
3925,조인트,-0.0001638627249876631,7,69,383792,378909
3926,팽창도,2.6055780214282737e-06,1,0,383792,378909
3927,치료사,2.6055780214282737e-06,1,0,383792,378909
3928,허혈성,1.0422312085713095e-05,4,0,383792,378909
3929,소작,2.6055780214282738e-05,10,0,383792,378909
3930,발바닥,-1.8843451626287517e-05,11,18,383792,378909
3931,검사실,1.3027890107141369e-05,5,0,383792,378909
3932,침대,0.00017139732201999254,83,17,383792,378909
3933,적부,2.6055780214282737e-06,1,0,383792,378909
3934,수하,-7.951046392349176e-06,1,4,383792,378909
3935,매질,-1.0073424604826698e-07,3,3,383792,378909
3936,박동수,0.0001797848834785509,69,0,383792,378909
3937,오류,4.1420623686723665e-05,24,8,383792,378909
3938,정자,2.6055780214282737e-06,1,0,383792,378909
3939,심부전,1.3027890107141369e-05,5,0,383792,378909
3940,주근깨,2.6055780214282737e-06,1,0,383792,378909
3941,살,-5.345468370920903e-06,2,4,383792,378909
3942,대표,-2.8406245955408965e-06,6,7,383792,378909
3943,구토,2.6055780214282738e-05,10,0,383792,378909
3944,손과,5.2111560428565474e-06,2,0,383792,378909
3945,착오,2.6055780214282737e-06,1,0,383792,378909
3946,중이,7.715999818236554e-06,6,3,383792,378909
3947,발등,2.6055780214282737e-06,1,0,383792,378909
3948,제일의,1.3027890107141369e-05,5,0,383792,378909
3949,조합체,-5.3118902889048136e-06,1,3,383792,378909
3950,관통,-0.000982605522531705,25,397,383792,378909
3951,커맨드,-0.00010563340030180669,2,42,383792,378909
3952,코칭,7.816734064284821e-05,30,0,383792,378909
3953,포,-0.0005204174236087808,15,212,383792,378909
3954,원거리,5.722198222537376e-05,25,3,383792,378909
3955,집,-0.0001311654435796587,55,104,383792,378909
3956,대처,0.00016658910296132908,69,5,383792,378909
3957,적인,0.00010044230996513956,74,35,383792,378909
3958,선호도,2.5384218573960956e-06,3,2,383792,378909
3959,병력,2.3450202192854464e-05,9,0,383792,378909
3960,외층,-1.0590202495793539e-05,1,5,383792,378909
3961,안출,-3.357808201608885e-08,1,1,383792,378909
3962,좌석,-1.5935670866714444e-05,3,9,383792,378909
3963,단독,4.908953304711746e-06,11,9,383792,378909
3964,가능,0.00020839793411111564,1339,1243,383792,378909
3965,팝업,1.3027890107141369e-05,5,0,383792,378909
3966,매니지먼트,5.2111560428565476e-05,20,0,383792,378909
3967,보사,2.6055780214282737e-06,1,0,383792,378909
3968,부적,2.6055780214282737e-06,1,0,383792,378909
3969,대응책,1.3027890107141369e-05,5,0,383792,378909
3970,송화,2.6055780214282737e-06,1,0,383792,378909
3971,완료,3.1958563603650466e-05,70,57,383792,378909
3972,격막,1.0422312085713095e-05,4,0,383792,378909
3973,봉사자,2.6055780214282737e-06,1,0,383792,378909
3974,감응,1.8239046149997916e-05,7,0,383792,378909
3975,적임,1.0355155921680916e-05,6,2,383792,378909
3976,다관절,-2.114682690957099e-05,1,9,383792,378909
3977,섹터,1.0153687429584382e-05,12,8,383792,378909
3978,도치,4.95059824071372e-05,19,0,383792,378909
3979,잠정,2.6055780214282737e-06,1,0,383792,378909
3980,토리,0.00010682869887855922,41,0,383792,378909
3981,현시,1.563346812856964e-05,6,0,383792,378909
3982,다층,-0.0001796305054442971,5,73,383792,378909
3983,통전,-9.507677588802924e-05,2,38,383792,378909
3984,열적,-3.711607585830152e-05,5,19,383792,378909
3985,호기,7.816734064284821e-05,30,0,383792,378909
3986,끈,5.14399987882437e-06,4,2,383792,378909
3987,편향,-8.194815153483959e-05,4,35,383792,378909
3988,부모,6.774502855713511e-05,26,0,383792,378909
3989,주소,5.4314201465800675e-05,33,12,383792,378909
3990,통근,5.2111560428565474e-06,2,0,383792,378909
3991,자립,1.807115573991747e-05,12,5,383792,378909
3992,커버링,-1.5868514702682264e-05,1,7,383792,378909
3993,범퍼,-3.962091963368153e-05,1,16,383792,378909
3994,가스통,3.647809229999583e-05,14,0,383792,378909
3995,관련,0.0015503725665380282,672,76,383792,378909
3996,클린,-2.1180404991587077e-05,2,10,383792,378909
3997,연동형,3.647809229999583e-05,14,0,383792,378909
3998,광고주,1.563346812856964e-05,6,0,383792,378909
3999,측정부위,1.0422312085713095e-05,4,0,383792,378909
4000,투표,2.6055780214282737e-06,1,0,383792,378909
4001,곡률,-5.54558562543477e-05,1,22,383792,378909
4002,반응,-0.0004405310474527493,151,316,383792,378909
4003,내인,2.571999939412185e-06,2,1,383792,378909
4004,뷰,4.158851409680412e-05,19,3,383792,378909
4005,수확률,2.6055780214282737e-06,1,0,383792,378909
4006,안전,-5.9028645323879814e-05,186,206,383792,378909
4007,사후,2.3450202192854464e-05,9,0,383792,378909
4008,예도,2.6055780214282737e-06,1,0,383792,378909
4009,실과,-7.951046392349176e-06,1,4,383792,378909
4010,혈관,0.00022624877279805067,100,13,383792,378909
4011,여지,2.6055780214282737e-06,1,0,383792,378909
4012,만성,9.119523074998957e-05,35,0,383792,378909
4013,정합,-7.927541734937915e-05,3,33,383792,378909
4014,폰,0.0015720902208418727,654,50,383792,378909
4015,추상화,1.3027890107141369e-05,5,0,383792,378909
4016,상당수,2.6055780214282737e-06,1,0,383792,378909
4017,지시기,7.81673406428482e-06,3,0,383792,378909
4018,소음,-9.026855682936575e-05,16,50,383792,378909
4019,이행,7.295618459999166e-05,28,0,383792,378909
4020,급여,1.0422312085713095e-05,4,0,383792,378909
4021,비밀,9.119523074998957e-05,35,0,383792,378909
4022,생물학,0.00019538477352510445,76,1,383792,378909
4023,때문,-2.2590684436262832e-05,44,52,383792,378909
4024,고유,0.00017901258759218082,92,23,383792,378909
4025,자주,7.81673406428482e-06,3,0,383792,378909
4026,순간적,-2.7063122674765403e-06,2,3,383792,378909
4027,브로커,2.084462417142619e-05,8,0,383792,378909
4028,면역력,-2.7063122674765403e-06,2,3,383792,378909
4029,탱크,-0.000744510645827439,8,290,383792,378909
4030,분해능,2.6055780214282737e-06,1,0,383792,378909
4031,유입,-0.0010695969396993209,22,427,383792,378909
4032,글자,2.084462417142619e-05,8,0,383792,378909
4033,함몰,-0.00012160264925053722,6,52,383792,378909
4034,발파,2.6055780214282737e-06,1,0,383792,378909
4035,나아,2.571999939412185e-06,2,1,383792,378909
4036,중단,-6.902099567374651e-05,12,38,383792,378909
4037,벌,1.3027890107141369e-05,5,0,383792,378909
4038,리트,1.0355155921680916e-05,6,2,383792,378909
4039,검진기,2.6055780214282737e-06,1,0,383792,378909
4040,맥박,0.001219410514028432,468,0,383792,378909
4041,자중,-2.7063122674765403e-06,2,3,383792,378909
4042,모바일,0.0011614162359166883,466,20,383792,378909
4043,할당,0.00019254414892956354,82,8,383792,378909
4044,함수,0.00020533699246259225,94,15,383792,378909
4045,원스톱,2.6055780214282738e-05,10,0,383792,378909
4046,재촉,4.95059824071372e-05,19,0,383792,378909
4047,전단력,-2.6727341854604514e-06,1,2,383792,378909
4048,분할,-0.0001698797549989058,29,93,383792,378909
4049,피로,7.241893528773423e-05,44,16,383792,378909
4050,보디,-4.797490301022377e-05,14,32,383792,378909
4051,전형적,5.14399987882437e-06,4,2,383792,378909
4052,상대적,-0.0001300909449551438,23,72,383792,378909
4053,청음,3.126693625713928e-05,12,0,383792,378909
4054,행시,2.6055780214282737e-06,1,0,383792,378909
4055,호로,0.00038268418832979533,157,10,383792,378909
4056,편의,-1.0892405233938338e-05,10,14,383792,378909
4057,시차,-5.446202616969169e-06,5,7,383792,378909
4058,편성,4.947240432512112e-05,20,1,383792,378909
4059,뒷발,2.6055780214282737e-06,1,0,383792,378909
4060,유전,-3.444334167284107e-05,4,17,383792,378909
4061,가명,2.3450202192854464e-05,9,0,383792,378909
4062,즉석,-6.71561640321777e-08,2,2,383792,378909
4063,수함,-2.6727341854604514e-06,1,2,383792,378909
4064,레이더,-2.205343512400539e-05,28,36,383792,378909
4065,누름이,1.0422312085713095e-05,4,0,383792,378909
4066,최대값,-2.7398903494926295e-06,3,4,383792,378909
4067,미력,5.2111560428565474e-06,2,0,383792,378909
4068,기법,8.263977888135082e-05,54,22,383792,378909
4069,비치,-1.329651476327008e-05,3,8,383792,378909
4070,안내판,-2.381956109503144e-05,2,11,383792,378909
4071,경계,-1.907849820040014e-05,18,25,383792,378909
4072,타이밍,0.00012967449559512408,68,18,383792,378909
4073,하,-0.0002943230288449839,41,152,383792,378909
4074,프레임,-0.0019597447767402514,123,864,383792,378909
4075,유효,9.61643811732696e-06,28,24,383792,378909
4076,듀티,-3.4510497836873254e-05,6,19,383792,378909
4077,쇠퇴,1.3027890107141369e-05,5,0,383792,378909
4078,침습,0.00017717930545712261,68,0,383792,378909
4079,장의,7.715999818236554e-06,6,3,383792,378909
4080,홈,-0.0013437469060132005,91,599,383792,378909
4081,꼭지점,-2.378598301301535e-05,1,10,383792,378909
4082,전방,-0.0005661561074997533,41,255,383792,378909
4083,방향성,-7.392994897845825e-05,1,29,383792,378909
4084,토인,2.6055780214282737e-06,1,0,383792,378909
4085,완부,7.81673406428482e-06,3,0,383792,378909
4086,특징,0.0005996039962275338,1478,1232,383792,378909
4087,개별,0.00018398869706092472,101,30,383792,378909
4088,시간차,2.3450202192854464e-05,9,0,383792,378909
4089,구역,-0.00028837315499777343,21,130,383792,378909
4090,등가,1.0422312085713095e-05,4,0,383792,378909
4091,병행,2.4376876113478286e-06,6,5,383792,378909
4092,건설,-3.962091963368153e-05,1,16,383792,378909
4093,양식,-2.9970903434338474e-05,28,39,383792,378909
4094,정치인,5.2111560428565474e-06,2,0,383792,378909
4095,온라인,0.0003387251427856756,130,0,383792,378909
4096,아울렛,5.2111560428565474e-06,2,0,383792,378909
4097,전안,2.6055780214282737e-06,1,0,383792,378909
4098,일의,2.6022202132266646e-05,11,1,383792,378909
4099,경사도,-1.0073424604826698e-07,3,3,383792,378909
4100,공모,2.6055780214282737e-06,1,0,383792,378909
4101,척수,1.0422312085713095e-05,4,0,383792,378909
4102,탄성체,-7.920826118534697e-05,1,31,383792,378909
4103,계간,2.6055780214282737e-06,1,0,383792,378909
4104,오더,2.6055780214282737e-06,1,0,383792,378909
4105,완성도,-3.357808201608885e-08,1,1,383792,378909
4106,지방,0.00021614872915667177,165,81,383792,378909
4107,자격,2.3450202192854464e-05,9,0,383792,378909
4108,쇼핑몰,5.2111560428565474e-06,2,0,383792,378909
4109,혈청,1.8239046149997916e-05,7,0,383792,378909
4110,랜덤,-1.326293668125399e-05,2,7,383792,378909
4111,장시간,1.0153687429584382e-05,12,8,383792,378909
4112,추세,-5.3118902889048136e-06,1,3,383792,378909
4113,하루,0.00012239501084309668,49,2,383792,378909
4114,배부,5.2111560428565474e-06,2,0,383792,378909
4115,보호대,4.41269359542002e-05,22,5,383792,378909
4116,분모,2.6055780214282737e-06,1,0,383792,378909
4117,스킨,-1.329651476327008e-05,3,8,383792,378909
4118,삭감,2.5384218573960956e-06,3,2,383792,378909
4119,멀티미디어,3.9083670321424105e-05,15,0,383792,378909
4120,드라이버,-0.00012430896151801376,8,55,383792,378909
4121,생략,-7.984624474365265e-06,2,5,383792,378909
4122,비즈니스,1.563346812856964e-05,6,0,383792,378909
4123,합계,-0.00012728389844161902,18,66,383792,378909
4124,기여도,5.2111560428565474e-06,2,0,383792,378909
4125,연간,2.6055780214282737e-06,1,0,383792,378909
4126,전체적,-6.044054762895985e-07,18,18,383792,378909
4127,연성,-0.0001821353492196771,1,70,383792,378909
4128,소드,2.6055780214282737e-06,1,0,383792,378909
4129,수도,1.0254421675632651e-05,9,5,383792,378909
4130,교,-0.0004677014577039257,17,194,383792,378909
4131,기본,0.0002907166616934357,145,33,383792,378909
4132,선택적,-0.00027337767042750946,46,149,383792,378909
4133,삼투압,-2.9165029465952345e-05,4,15,383792,378909
4134,특이점,5.2111560428565474e-06,2,0,383792,378909
4135,비대,5.2111560428565474e-06,2,0,383792,378909
4136,메라,5.2111560428565474e-06,2,0,383792,378909
4137,에프,1.563346812856964e-05,6,0,383792,378909
4138,강성,-4.249512231123851e-05,8,24,383792,378909
4139,체간,3.387251427856756e-05,13,0,383792,378909
4140,태,7.313062834043486e-06,18,15,383792,378909
4141,단서,2.6055780214282737e-06,1,0,383792,378909
4142,플래그,4.676609205764457e-05,22,4,383792,378909
4143,혼합,-0.0018792470360624667,5,717,383792,378909
4144,센터,0.00046238260836955694,220,42,383792,378909
4145,승패,2.6055780214282737e-06,1,0,383792,378909
4146,주파,-3.177060748738062e-05,3,15,383792,378909
4147,서가,1.2994312025125279e-05,6,1,383792,378909
4148,검사기,2.6055780214282737e-06,1,0,383792,378909
4149,할인,1.0422312085713095e-05,4,0,383792,378909
4150,프린팅,-0.00017174661521598012,6,71,383792,378909
4151,스탭,3.106546776504275e-05,18,6,383792,378909
4152,수록,-1.5935670866714444e-05,3,9,383792,378909
4153,중요시,5.2111560428565474e-06,2,0,383792,378909
4154,사적,2.08110460894101e-05,9,1,383792,378909
4155,개량,3.126693625713928e-05,12,0,383792,378909
4156,대좌,5.2111560428565474e-06,2,0,383792,378909
4157,한랭지,2.6055780214282737e-06,1,0,383792,378909
4158,표피,7.81673406428482e-06,3,0,383792,378909
4159,일간,5.2111560428565474e-06,2,0,383792,378909
4160,반사,1.6345161181270283e-05,142,134,383792,378909
4161,구조물,-0.0006997793043969491,12,277,383792,378909
4162,스트레칭,1.8239046149997916e-05,7,0,383792,378909
4163,쇼핑,5.2111560428565474e-06,2,0,383792,378909
4164,서포터,-5.021112212947507e-05,2,21,383792,378909
4165,어로,-1.3397249009318347e-05,6,11,383792,378909
4166,가락,2.6055780214282737e-06,1,0,383792,378909
4167,당량,-3.1428273336856958e-06,15,16,383792,378909
4168,본,-0.0014581314847755822,1061,1600,383792,378909
4169,비품,5.2111560428565474e-06,2,0,383792,378909
4170,병원체,3.387251427856756e-05,13,0,383792,378909
4171,아래아,5.2111560428565474e-06,2,0,383792,378909
4172,변조,9.952218937487852e-06,18,14,383792,378909
4173,착시,-8.051780638397443e-06,4,7,383792,378909
4174,프로그래밍,-8.421139540574421e-06,15,18,383792,378909
4175,간질,5.2111560428565474e-06,2,0,383792,378909
4176,생화학,3.126693625713928e-05,12,0,383792,378909
4177,차이점,5.2111560428565474e-06,2,0,383792,378909
4178,유도,-0.00014176915845127882,135,187,383792,378909
4179,주거,1.563346812856964e-05,6,0,383792,378909
4180,토탈,7.81673406428482e-06,3,0,383792,378909
4181,기후,2.571999939412185e-06,2,1,383792,378909
4182,섬유,-0.0005649943870050169,85,298,383792,378909
4183,호흡,0.0012061139992651621,471,8,383792,378909
4184,제스처,7.81673406428482e-06,3,0,383792,378909
4185,포켓,1.3027890107141369e-05,5,0,383792,378909
4186,조성물,-0.003011411426358082,4,1145,383792,378909
4187,공중,-0.00047250967676258914,3,182,383792,378909
4188,가의,-0.00014518716377145602,1,56,383792,378909
4189,병의,3.387251427856756e-05,13,0,383792,378909
4190,산란,-2.4423966571321042e-05,20,29,383792,378909
4191,동시적,7.783155982268732e-06,4,1,383792,378909
4192,추억,3.387251427856756e-05,13,0,383792,378909
4193,내서,5.2111560428565474e-06,2,0,383792,378909
4194,평균값,2.202641037235206e-06,13,12,383792,378909
4195,귀감,2.6055780214282737e-06,1,0,383792,378909
4196,제안,0.00010335009072471262,66,26,383792,378909
4197,척추,3.9083670321424105e-05,15,0,383792,378909
4198,구절,1.0422312085713095e-05,4,0,383792,378909
4199,상업,1.3027890107141369e-05,5,0,383792,378909
4200,최신,5.471713844999374e-05,21,0,383792,378909
4201,전진,-2.652587336250798e-05,4,14,383792,378909
4202,학계,5.2111560428565474e-06,2,0,383792,378909
4203,수축기,2.866135823571101e-05,11,0,383792,378909
4204,공기압,4.976109468743926e-06,9,7,383792,378909
4205,상부,-0.00281031182555988,67,1131,383792,378909
4206,노이,5.2111560428565474e-06,2,0,383792,378909
4207,수신,0.004541804222666335,2049,302,383792,378909
4208,비제,2.6055780214282737e-06,1,0,383792,378909
4209,요점,3.647809229999583e-05,14,0,383792,378909
4210,부착,-3.361865352621493e-07,403,398,383792,378909
4211,발작,0.0001276733230499854,49,0,383792,378909
4212,혈당,0.0009171298854607362,353,1,383792,378909
4213,차원,-3.7801149874449995e-05,104,117,383792,378909
4214,마취,1.8239046149997916e-05,7,0,383792,378909
4215,사정,1.3027890107141369e-05,5,0,383792,378909
4216,배향,-0.00018771586416471066,10,81,383792,378909
4217,중복,1.807115573991747e-05,12,5,383792,378909
4218,하이브리드,-0.0001718137713800123,8,73,383792,378909
4219,소장,2.6055780214282737e-06,1,0,383792,378909
4220,이너,-0.00011622360279760024,3,47,383792,378909
4221,다인,1.0422312085713095e-05,4,0,383792,378909
4222,상실,5.2111560428565474e-06,2,0,383792,378909
4223,레벨,0.0006708824938720245,377,118,383792,378909
4224,다중,1.4055298273813458e-05,53,47,383792,378909
4225,피검자,0.00019281277358569225,74,0,383792,378909
4226,쾌,1.0422312085713095e-05,4,0,383792,378909
4227,모세혈관,5.2111560428565474e-06,2,0,383792,378909
4228,발명인,-5.3118902889048136e-06,1,3,383792,378909
4229,서랍,1.563346812856964e-05,6,0,383792,378909
4230,내장,0.00012238149846727003,128,80,383792,378909
4231,자기진단,1.8239046149997916e-05,7,0,383792,378909
4232,발진주파수,1.0422312085713095e-05,4,0,383792,378909
4233,광자,-1.343123280643554e-07,4,4,383792,378909
4234,용변,5.2111560428565474e-06,2,0,383792,378909
4235,유연,-2.138187348368361e-05,8,16,383792,378909
4236,곳곳,-3.357808201608885e-08,1,1,383792,378909
4237,경사,-0.00019546544206496328,5,79,383792,378909
4238,카테고리,8.337849668570476e-05,32,0,383792,378909
4239,출발,5.110421796808281e-06,5,3,383792,378909
4240,보조기,2.6055780214282737e-06,1,0,383792,378909
4241,능률,2.571999939412185e-06,2,1,383792,378909
4242,학회,2.6055780214282737e-06,1,0,383792,378909
4243,오버,-1.3397249009318347e-05,6,11,383792,378909
4244,출처,5.2111560428565474e-06,2,0,383792,378909
4245,대시,2.6055780214282737e-06,1,0,383792,378909
4246,분석,0.004517890886370719,1818,83,383792,378909
4247,바탕,0.00012453049571629972,64,16,383792,378909
4248,능동자,2.6055780214282737e-06,1,0,383792,378909
4249,테이블,3.4597719707094845e-05,70,56,383792,378909
4250,머지,7.81673406428482e-06,3,0,383792,378909
4251,기상청,5.2111560428565474e-06,2,0,383792,378909
4252,강자,-1.3229358599237901e-05,1,6,383792,378909
4253,비시,5.2111560428565474e-06,2,0,383792,378909
4254,임,-4.072899634021245e-05,34,49,383792,378909
4255,온,-1.968290367668973e-05,36,43,383792,378909
4256,보가,5.2111560428565474e-06,2,0,383792,378909
4257,템,2.6055780214282737e-06,1,0,383792,378909
4258,개수로,2.6055780214282737e-06,1,0,383792,378909
4259,현시점,1.3027890107141369e-05,5,0,383792,378909
4260,감쇠,-2.154976389376406e-05,13,21,383792,378909
4261,구하,1.0422312085713095e-05,4,0,383792,378909
4262,상자,8.801882533428778e-05,51,17,383792,378909
4263,뉴스,5.2111560428565474e-06,2,0,383792,378909
4264,메카니즘,2.571999939412185e-06,2,1,383792,378909
4265,갱신,0.0001223614327610806,50,3,383792,378909
4266,파악,0.0005207798234654939,210,10,383792,378909
4267,대용량,-2.1180404991587077e-05,2,10,383792,378909
4268,캐리어,-0.0001298558983810312,16,65,383792,378909
4269,컨트롤,-2.1684076221828414e-05,17,25,383792,378909
4270,각자,-2.7063122674765403e-06,2,3,383792,378909
4271,개암,1.563346812856964e-05,6,0,383792,378909
4272,이름,3.387251427856756e-05,13,0,383792,378909
4273,대각선,2.6055780214282737e-06,1,0,383792,378909
4274,본교,2.6055780214282737e-06,1,0,383792,378909
4275,소형,5.130568646017933e-05,44,24,383792,378909
4276,한시,5.2111560428565474e-06,2,0,383792,378909
4277,장단,2.6055780214282737e-06,1,0,383792,378909
4278,조직화,7.81673406428482e-06,3,0,383792,378909
4279,취소,2.6055780214282737e-06,1,0,383792,378909
4280,세포내,1.0422312085713095e-05,4,0,383792,378909
4281,예약,0.0001844252121271339,88,17,383792,378909
4282,공단,2.4376876113478286e-06,6,5,383792,378909
4283,시청각,5.2111560428565474e-06,2,0,383792,378909
4284,저작,0.0001302789010714137,50,0,383792,378909
4285,라인,-0.0011863577918091784,41,490,383792,378909
4286,심기,5.2111560428565474e-06,2,0,383792,378909
4287,무기질,-2.1247561155619254e-05,4,12,383792,378909
4288,복용량,2.084462417142619e-05,8,0,383792,378909
4289,예정일,2.3450202192854464e-05,9,0,383792,378909
4290,숙련,2.571999939412185e-06,2,1,383792,378909
4291,메터,1.0422312085713095e-05,4,0,383792,378909
4292,연결단자,1.0422312085713095e-05,4,0,383792,378909
4293,경우,0.0010089626940539306,762,370,383792,378909
4294,브레이스,5.2111560428565474e-06,2,0,383792,378909
4295,후송,5.2111560428565474e-06,2,0,383792,378909
4296,병진,1.5532733882521376e-05,9,3,383792,378909
4297,다축,5.2111560428565474e-06,2,0,383792,378909
4298,질환,0.0004559761537499479,175,0,383792,378909
4299,이학,1.0422312085713095e-05,4,0,383792,378909
4300,주,-0.00026796504589255636,42,143,383792,378909
4301,개선,4.0366190768398216e-05,134,117,383792,378909
4302,연속성,7.783155982268732e-06,4,1,383792,378909
4303,사도,1.817188998596574e-05,9,2,383792,378909
4304,견관절,5.2111560428565474e-06,2,0,383792,378909
4305,하지,1.563346812856964e-05,6,0,383792,378909
4306,분석실,2.6055780214282737e-06,1,0,383792,378909
4307,수중,-3.2307856799638034e-05,19,31,383792,378909
4308,현재,0.0005403484805203086,256,48,383792,378909
4309,추론,8.848891848251304e-05,37,3,383792,378909
4310,판,-0.0013937565596505788,87,614,383792,378909
4311,해당자,4.690040438570893e-05,18,0,383792,378909
4312,단념,5.2111560428565474e-06,2,0,383792,378909
4313,고,-0.00026174654738921716,14,113,383792,378909
4314,조업,-1.3363670927302257e-05,5,10,383792,378909
4315,사명,2.6055780214282737e-06,1,0,383792,378909
4316,특별,2.5988624050250558e-05,12,2,383792,378909
4317,사물,0.0002782595989805679,123,16,383792,378909
4318,안구로,2.6055780214282737e-06,1,0,383792,378909
4319,홈페이지,2.6055780214282738e-05,10,0,383792,378909
4320,르,-0.00036694343262481466,3,142,383792,378909
4321,동승자,-2.9064295219904077e-05,1,12,383792,378909
4322,염화은,2.6055780214282737e-06,1,0,383792,378909
4323,칼륨,-1.8541248888142715e-05,2,9,383792,378909
4324,목적지,-1.5902092784698352e-05,2,8,383792,378909
4325,음의,1.8239046149997916e-05,7,0,383792,378909
4326,물품,-0.00018304195743411154,28,97,383792,378909
4327,바이탈,0.0005002709801142285,192,0,383792,378909
4328,카메라,0.00026304913354238067,183,81,383792,378909
4329,성범죄,5.471713844999374e-05,21,0,383792,378909
4330,점수,0.00020577350752880143,81,2,383792,378909
4331,정체성,2.6055780214282737e-06,1,0,383792,378909
